Date,Mortgage_Rate,AL,AL_monthly,GDP,CPI,Treasury,Credit_Availability,Corp_debt,Unemployment,BusinessConfidenceIndex
2008-06-01,6.45,2.789413303829558,33.79542350314481,14887.899666666666,217.463,1.36,-15249.666666666668,9847152.0,5.6,99.32800999999999
2008-07-01,6.52,2.7692244257908407,33.54995298387652,14898.999,219.016,1.47,-26724.0,10024725.0,5.8,99.23626999999999
2008-08-01,6.4,2.803979215896674,33.97250079556769,14802.069,218.69,1.47,-29447.666666666668,10249751.666666666,6.1,98.80284
2008-09-01,6.09,2.897072551256342,35.103716596628786,14705.139000000001,218.877,1.85,-32171.333333333332,10474778.333333334,6.1,97.92882
2008-10-01,6.46,2.7865147103546835,33.76018286349503,14608.209,216.995,2.45,-34895.0,10699805.0,6.5,96.97589
2008-11-01,5.97,2.9344401603629935,35.557526023708995,14549.106666666667,213.153,1.93,-34952.333333333336,10842183.666666666,6.8,96.22255
2008-12-01,5.1,3.229736381052649,39.13805851122239,14490.004333333334,211.398,1.49,-35009.666666666664,10984562.333333334,7.3,95.79786999999999
2009-01-01,5.1,3.229736381052649,39.13805851122239,14430.902,211.933,1.93,-35067.0,11126941.0,7.8,95.83675
2009-02-01,5.07,3.2407407663476304,39.271283577617986,14414.346666666666,212.705,2.02,-32645.0,11266385.666666666,8.3,96.06279
2009-03-01,4.85,3.3232520839629616,40.26971593973094,14397.791333333334,212.495,1.9,-30223.0,11405830.333333334,8.7,96.45823
2009-04-01,4.78,3.3501903557371038,40.595492465107675,14381.236,212.709,2.25,-27801.0,11545275.0,9.0,97.06013
2009-05-01,4.91,3.300428262957962,39.9936231179415,14403.784666666666,213.022,2.55,-27576.666666666668,11666792.666666666,9.4,97.71999
2009-06-01,5.42,3.1158988152061005,37.75899039835088,14426.333333333334,214.79,2.42,-27352.333333333332,11788310.333333334,9.5,98.38803
2009-07-01,5.25,3.1755788678911467,38.4821759027966,14448.882,214.726,2.39,-27128.0,11909828.0,9.5,99.07358
2009-08-01,5.14,3.215154220507678,38.96149533552198,14516.337666666666,215.445,2.43,-23737.333333333332,12043668.333333334,9.6,99.6423
2009-09-01,5.04,3.251803656307451,39.40520141320746,14583.793333333333,215.861,2.36,-20346.666666666668,12177508.666666666,9.8,99.9725
2009-10-01,5.03,3.2555043531796195,39.44999538457114,14651.249,216.509,2.51,-16956.0,12311349.0,10.0,100.2061
2009-11-01,4.78,3.3501903557371038,40.595492465107675,14689.036,217.234,2.54,-19495.333333333332,12465273.666666666,9.9,100.3296
2009-12-01,5.14,3.215154220507678,38.96149533552198,14726.823,217.347,2.71,-22034.666666666668,12619198.333333334,9.9,100.5614
2010-01-01,4.98,3.2741064788377323,39.67513266236745,14764.61,217.488,2.81,-24574.0,12773123.0,9.8,100.8952
2010-02-01,5.05,3.2481095023138566,39.36048489486725,14836.471,217.281,2.8,-24313.0,12916012.666666666,9.8,101.1344
2010-03-01,4.99,3.270372853918592,39.62994901306882,14908.332,217.353,2.82,-24052.0,13058902.333333334,9.9,101.334
2010-04-01,5.06,3.2444218770364874,39.31584566954987,14980.193,217.403,2.72,-23791.0,13201792.0,9.9,101.2729
2010-05-01,4.78,3.3501903557371038,40.595492465107675,15033.997666666666,217.29,2.55,-29407.666666666668,13321735.333333334,9.6,100.9857
2010-06-01,4.69,3.385324513665983,41.02024186435493,15087.802333333333,217.199,2.36,-35024.333333333336,13441678.666666666,9.4,100.6463
2010-07-01,4.54,3.445158106443521,41.74321311962331,15141.607,217.605,2.39,-40641.0,13561622.0,9.4,100.4564
2010-08-01,4.36,3.5191307471985853,42.63635823991596,15197.562666666667,217.923,2.0,-33372.333333333336,13716153.0,9.5,100.4313
2010-09-01,4.32,3.535899778724591,42.83872338270856,15253.518333333333,218.275,2.11,-26103.666666666664,13870684.0,9.5,100.5451
2010-10-01,4.23,3.5740798685779285,43.299327912334334,15309.474,219.035,2.29,-18835.0,14025215.0,9.4,100.7784
2010-11-01,4.4,3.502483196504857,42.43542091082168,15323.465333333334,219.59,2.36,-21047.0,14106848.0,9.8,101.0263
2010-12-01,4.86,3.3194311534672796,40.223500033371764,15337.456666666667,220.472,2.69,-23259.0,14188481.0,9.3,101.2197
2011-01-01,4.8,3.3424593145285377,40.50200727791008,15351.448,221.187,2.84,-25471.0,14270114.0,9.1,101.3655
2011-02-01,4.95,3.2853471827719662,39.81115478527452,15420.145,221.898,2.73,-33043.666666666664,14294438.333333334,9.0,101.4195
2011-03-01,4.86,3.3194311534672796,40.223500033371764,15488.842,223.046,2.67,-40616.333333333336,14318762.666666666,9.0,101.3179
2011-04-01,4.78,3.3501903557371038,40.595492465107675,15557.539,224.093,2.71,-48189.0,14343087.0,9.1,101.0561
2011-05-01,4.6,3.4210306429227955,41.45173792546944,15587.586000000001,224.806,2.6,-43461.333333333336,14492171.333333334,9.0,100.6353
2011-06-01,4.51,3.4573201361258965,41.890108460303324,15617.633,224.806,2.73,-38733.666666666664,14641255.666666666,9.1,100.3688
2011-07-01,4.55,3.441118712532151,41.694420120891635,15647.68,225.395,2.46,-34006.0,14790340.0,9.0,100.0838
2011-08-01,4.22,3.5783609415074698,43.35096217433737,15712.539666666667,226.106,2.03,-33833.0,14934540.0,9.0,99.89833
2011-09-01,4.01,3.6700996280723164,44.45681211385521,15777.399333333333,226.597,1.67,-33660.0,15078740.0,9.0,99.77426
2011-10-01,4.1,3.630349671439338,43.97779725853563,15842.259,226.75,1.92,-33487.0,15222940.0,8.8,99.68117
2011-11-01,3.98,3.683496663838728,44.618205555617244,15917.774333333333,227.169,1.83,-39295.0,15350799.333333334,8.6,99.69808
2011-12-01,3.95,3.6969680482734333,44.7804690399625,15993.289666666667,227.223,1.64,-45103.0,15478658.666666666,8.5,99.81860999999999
2012-01-01,3.98,3.683496663838728,44.618205555617244,16068.805,227.842,1.61,-50911.0,15606518.0,8.3,99.95617
2012-02-01,3.95,3.6969680482734333,44.7804690399625,16114.908333333333,228.329,1.68,-42356.333333333336,15689357.666666666,8.3,100.0671
2012-03-01,3.99,3.679022748856742,44.564311342566356,16161.011666666667,228.807,1.9,-33801.66666666667,15772197.333333334,8.2,100.1241
2012-04-01,3.88,3.7286932265349475,45.1624985040684,16207.115,229.187,1.68,-25247.0,15855037.0,8.2,100.0934
2012-05-01,3.75,3.788714590886393,45.884872776283075,16244.590333333334,228.713,1.32,-26777.333333333332,15925438.0,8.2,99.90049
2012-06-01,3.66,3.831126371447714,46.39499841659783,16282.065666666665,228.524,1.34,-28307.666666666668,15995839.0,8.2,99.61568
2012-07-01,3.49,3.9132109432873774,47.38156493589981,16319.541,228.59,1.28,-29838.0,16066240.0,8.2,99.44756
2012-08-01,3.59,3.864609600620191,46.797548373166826,16353.167,229.918,1.35,-20265.333333333336,16188403.333333334,8.1,99.4297
2012-09-01,3.4,3.9577401130154573,47.91634552854923,16386.793,231.015,1.42,-10692.666666666668,16310566.666666666,7.8,99.43368000000001
2012-10-01,3.41,3.9527550608710773,47.85649114200311,16420.419,231.638,1.42,-1120.0,16432730.0,7.8,99.34209
2012-11-01,3.32,3.9979611783852382,48.399137141333604,16496.342333333334,231.249,1.37,3500.333333333333,16545613.666666666,7.7,99.28815999999999
2012-12-01,3.35,3.982806987892087,48.217262480300924,16572.265666666666,231.221,1.53,8120.666666666666,16658497.333333334,7.9,99.4594
2013-01-01,3.53,3.8936608965845525,47.14668376823127,16648.189,231.679,1.75,12741.0,16771381.0,8.0,99.77489
2013-02-01,3.51,3.9034175581863377,47.2639107187058,16675.021666666667,232.937,1.64,245.0,16760360.666666666,7.7,99.9356
2013-03-01,3.57,3.87425708218258,46.91350440143342,16701.854333333333,232.282,1.62,-12251.0,16749340.333333334,7.5,99.79563
2013-04-01,3.4,3.9577401130154573,47.91634552854923,16728.687,231.797,1.48,-24747.0,16738320.0,7.6,99.57814
2013-05-01,3.81,3.7608323491488163,45.54936622922599,16803.737333333334,231.893,1.86,-20663.0,16738273.333333334,7.5,99.55011
2013-06-01,4.46,3.477737313679724,42.1366660137326,16878.787666666667,232.445,2.16,-16579.0,16738226.666666666,7.5,99.77454
2013-07-01,4.31,3.540111144156166,42.88953917213574,16953.838,232.9,2.29,-12495.0,16738180.0,7.3,100.0942
2013-08-01,4.51,3.4573201361258965,41.890108460303324,17033.231666666667,233.456,2.39,-24304.666666666664,16877493.0,7.2,100.3726
2013-09-01,4.32,3.535899778724591,42.83872338270856,17112.625333333333,233.544,2.31,-36114.33333333333,17016806.0,7.2,100.5062
2013-10-01,4.1,3.630349671439338,43.97779725853563,17192.019,233.669,2.26,-47924.0,17156119.0,7.2,100.5452
2013-11-01,4.29,3.548556922645865,42.99144147778789,17193.925333333333,234.1,2.47,-36857.666666666664,17304488.333333332,6.9,100.5154
2013-12-01,4.48,3.469548276199541,42.03778210642037,17195.83166666667,234.719,2.66,-25791.333333333332,17452857.666666668,6.7,100.3794
2014-01-01,4.32,3.535899778724591,42.83872338270856,17197.738,235.288,2.33,-14725.0,17601227.0,6.6,100.199
2014-02-01,4.37,3.5149575125971237,42.585990517770156,17304.661333333333,235.547,2.33,-8902.333333333332,17611686.666666668,6.7,100.2495
2014-03-01,4.4,3.502483196504857,42.43542091082168,17411.58466666667,236.028,2.29,-3079.666666666666,17622146.333333332,6.7,100.3578
2014-04-01,4.33,3.5316960732089893,42.78799758324153,17518.508,236.468,2.25,2743.0,17632606.0,6.2,100.4506
2014-05-01,4.12,3.6216052822438103,43.87239142404251,17613.748,236.918,2.11,8311.0,17696427.666666668,6.3,100.5118
2014-06-01,4.14,3.61289292212841,43.76736101564428,17708.988,237.231,2.06,13879.0,17760249.333333332,6.1,100.5569
2014-07-01,4.12,3.6216052822438103,43.87239142404251,17804.228,237.498,2.05,19447.0,17824071.0,6.2,100.6601
2014-08-01,4.1,3.630349671439338,43.97779725853563,17840.178333333333,237.46,1.87,8355.0,17929862.0,6.1,100.7984
2014-09-01,4.2,3.5869465990203127,43.45450659458588,17876.128666666667,237.477,1.94,-2737.0,18035653.0,5.9,100.8146
2014-10-01,3.98,3.683496663838728,44.618205555617244,17912.079,237.43,1.85,-13829.0,18141444.0,5.7,100.8334
2014-11-01,3.97,3.687978839753047,44.67219643975125,17962.562333333335,236.983,1.71,-6159.0,18144981.333333332,5.8,100.7355
2014-12-01,3.87,3.7332590348764105,45.21746742807909,18013.045666666665,236.252,1.5,1511.0,18148518.666666668,5.6,100.4709
2015-01-01,3.66,3.831126371447714,46.39499841659783,18063.529,234.747,1.21,9181.0,18152056.0,5.7,100.2009
2015-02-01,3.8,3.7654578238187706,45.60503220872657,18135.613999999998,235.342,1.37,10174.666666666666,18152036.666666668,5.5,99.98761999999999
2015-03-01,3.69,3.8169099482253492,46.22403329519236,18207.699,235.976,1.38,11168.333333333334,18152017.333333332,5.4,99.84135
2015-04-01,3.68,3.821639913852863,46.28091857733862,18279.784,236.222,1.47,12162.0,18151998.0,5.4,99.80164
2015-05-01,3.87,3.7332590348764105,45.21746742807909,18320.398,237.001,1.51,-5086.0,18151538.0,5.6,99.86176
2015-06-01,4.02,3.665650385576251,44.4032066914451,18361.012,237.657,1.71,-22334.0,18151078.0,5.3,99.85343
2015-07-01,3.98,3.683496663838728,44.618205555617244,18401.626,238.034,1.53,-39582.0,18150618.0,5.2,99.71892
2015-08-01,3.84,3.747007335375231,45.38296872448778,18412.796333333332,238.033,1.47,-36651.0,18407805.0,5.1,99.51942
2015-09-01,3.86,3.7378333098030754,45.272535299518296,18423.966666666667,237.498,1.42,-33720.0,18664992.0,5.0,99.30373
2015-10-01,3.76,3.7840459203471344,45.82870252674967,18435.137,237.733,1.41,-30789.0,18922179.0,5.0,99.10831999999999
2015-11-01,3.95,3.6969680482734333,44.7804690399625,18465.40233333333,238.017,1.27,-30965.333333333332,19036432.333333332,5.1,98.95155
2015-12-01,4.01,3.6700996280723164,44.45681211385521,18495.667666666668,237.761,1.21,-31141.666666666668,19150685.666666668,5.0,98.89609
2016-01-01,3.79,3.770091898933351,45.66079861471971,18525.933,237.652,1.18,-31318.0,19264939.0,4.8,98.98419
2016-02-01,3.62,3.850205951206756,46.624401352760685,18587.856,237.336,0.96,-41621.333333333336,19303823.0,4.9,99.20454000000001
2016-03-01,3.71,3.807476444016729,46.11057091200631,18649.779000000002,238.08,1.05,-51924.66666666667,19342707.0,5.0,99.44843
2016-04-01,3.66,3.831126371447714,46.39499841659783,18711.702,238.992,1.06,-62228.0,19381591.0,5.1,99.57745
2016-05-01,3.64,3.8406483304727117,46.509492086915294,18772.014333333333,239.557,0.97,-46732.333333333336,19445542.333333332,4.8,99.68911
2016-06-01,3.48,3.918121459140238,47.44055284015312,18832.326666666668,240.222,0.91,-31236.666666666668,19509493.666666668,4.9,99.7663
2016-07-01,3.48,3.918121459140238,47.44055284015312,18892.639,240.101,0.79,-15741.0,19573445.0,4.8,99.67638000000001
2016-08-01,3.43,3.942813108556646,47.73710950147045,18958.219,240.545,0.78,-22358.666666666668,19707905.666666668,4.9,99.51491
2016-09-01,3.42,3.947779399805589,47.79674587729437,19023.799,241.176,0.83,-28976.333333333336,19842366.333333332,5.0,99.56263
2016-10-01,3.47,3.923041218361558,47.499648246915854,19089.379,241.741,0.98,-35594.0,19976827.0,4.9,99.73806
2016-11-01,4.03,3.661209330625011,44.34969712661305,19152.947333333334,242.026,1.26,-49038.0,19933358.0,4.7,100.015
2016-12-01,4.32,3.535899778724591,42.83872338270856,19216.515666666666,242.637,1.25,-62482.0,19889889.0,4.7,100.3356
2017-01-01,4.19,3.591251218420755,43.50641714033135,19280.084,243.618,1.26,-75926.0,19846420.0,4.7,100.6217
2017-02-01,4.16,3.6042124490152463,43.66270445446784,19332.936999999998,244.006,1.14,-56828.33333333333,19845798.0,4.6,100.7861
2017-03-01,4.14,3.61289292212841,43.76736101564428,19385.79,243.892,1.13,-37730.666666666664,19845176.0,4.4,100.735
2017-04-01,4.03,3.661209330625011,44.34969712661305,19438.643,244.193,1.01,-18633.0,19844554.0,4.4,100.5796
2017-05-01,3.95,3.6969680482734333,44.7804690399625,19523.29366666667,244.004,0.93,-17426.666666666668,19978002.666666668,4.4,100.5768
2017-06-01,3.88,3.7286932265349475,45.1624985040684,19607.944333333333,244.163,0.93,-16220.333333333334,20111451.333333332,4.3,100.7531
2017-07-01,3.92,3.7105142811078045,44.94360810268697,19692.595,244.243,0.96,-15014.0,20244900.0,4.3,100.9291
2017-08-01,3.82,3.7562154556561502,45.49380046345448,19807.426,245.183,0.79,1504.3333333333321,20327515.666666668,4.4,101.1861
2017-09-01,3.83,3.751607124121841,45.43833469913603,19922.257,246.435,0.86,18022.666666666664,20410131.333333332,4.3,101.3573
2017-10-01,3.94,3.701475117942856,44.83475116656963,20037.088,246.626,0.78,34541.0,20492747.0,4.2,101.3252
2017-11-01,3.9,3.7195869339301373,45.05285666143946,20134.243,247.284,0.64,34747.0,20691712.333333332,4.2,101.29299999999999
2017-12-01,3.99,3.679022748856742,44.564311342566356,20231.398,247.805,0.51,34953.0,20890677.666666668,4.1,101.3516
2018-01-01,4.15,3.6085487085487133,43.71498610254885,20328.553,248.859,0.58,35159.0,21089643.0,4.0,101.4013
2018-02-01,4.4,3.502483196504857,42.43542091082168,20412.672666666665,249.529,0.62,42971.666666666664,21124785.333333332,4.1,101.4252
2018-03-01,4.44,3.48595605865018,42.235899471305956,20496.792333333335,249.577,0.47,50784.333333333336,21159927.666666668,4.0,101.3066
2018-04-01,4.58,3.4290441544934063,41.5485549578252,20580.912,250.227,0.46,58597.0,21195070.0,4.0,101.1819
2018-05-01,4.56,3.437086599882361,41.64571288026041,20653.518,250.792,0.43,29117.333333333332,21302066.0,3.8,101.2266
2018-06-01,4.55,3.441118712532151,41.694420120891635,20726.124,251.018,0.33,-362.33333333333576,21409062.0,4.0,101.3374
2018-07-01,4.54,3.445158106443521,41.74321311962331,20798.73,251.214,0.29,-29842.0,21516058.0,3.8,101.3969
2018-08-01,4.52,3.4532588021627544,41.84105710932907,20838.442333333332,251.663,0.24,-17872.333333333336,21668737.333333332,3.8,101.4961
2018-09-01,4.72,3.3735501306504894,40.87791533821361,20878.154666666665,252.182,0.24,-5902.666666666668,21821416.666666668,3.7,101.4086
2018-10-01,4.86,3.3194311534672796,40.223500033371764,20917.867,252.772,0.28,6067.0,21974096.0,3.8,101.2012
2018-11-01,4.81,3.338604141570594,40.45538687593108,20979.955666666665,252.594,0.21,16315.0,21992024.0,3.8,100.9887
2018-12-01,4.55,3.441118712532151,41.694420120891635,21042.044333333335,252.767,0.21,26563.0,22009952.0,3.9,100.6761
2019-01-01,4.46,3.477737313679724,42.1366660137326,21104.133,252.561,0.18,36811.0,22027880.0,4.0,100.5258
2019-02-01,4.35,3.5233115742999512,42.686815199879625,21197.680333333334,253.319,0.21,18809.0,22026347.666666668,3.8,100.36200000000001
2019-03-01,4.06,3.6479351089453442,44.189741557880204,21291.22766666667,254.277,0.14,807.0,22024815.333333332,3.8,100.2309
2019-04-01,4.2,3.5869465990203127,43.45450659458588,21384.775,255.233,0.24,-17195.0,22023283.0,3.7,100.0109
2019-05-01,3.99,3.679022748856742,44.564311342566356,21487.944,255.296,0.19,10478.333333333332,22255322.666666668,3.6,99.80872
2019-06-01,3.73,3.7980780440617035,45.99751798437821,21591.113,255.213,0.25,38151.666666666664,22487362.333333332,3.6,99.62655
2019-07-01,3.75,3.788714590886393,45.884872776283075,21694.282,255.802,0.13,65825.0,22719402.0,3.7,99.40843000000001
2019-08-01,3.58,3.8694288229788585,46.8554737700633,21763.65133333333,256.036,0.0,58192.333333333336,22880061.333333332,3.6,99.13414
2019-09-01,3.64,3.8406483304727117,46.509492086915294,21833.020666666667,256.43,0.05,50559.666666666664,23040720.666666668,3.5,98.92642
2019-10-01,3.78,3.7747345938084385,45.7166656604678,21902.39,257.155,0.17,42927.0,23201380.0,3.6,98.8601
2019-11-01,3.68,3.821639913852863,46.28091857733862,21837.097666666665,257.879,0.17,47538.0,23208857.666666668,3.6,98.88178
2019-12-01,3.74,3.793391958937724,45.941144523576604,21771.805333333334,258.63,0.34,52149.0,23216335.333333332,3.6,98.98692
2020-01-01,3.51,3.9034175581863377,47.2639107187058,21706.513,258.906,0.18,56760.0,23223813.0,3.6,99.15387
2020-02-01,3.45,3.932908550728187,47.618162487374,21108.722999999998,259.246,0.27,38939.66666666667,24308289.0,3.5,99.03934
2020-03-01,3.5,3.908309649914592,47.32268430496829,20510.933,258.15,0.47,21119.333333333336,25392765.0,4.4,98.63115
2020-04-01,3.23,4.043943701767797,48.9507941258983,19913.143,256.126,0.44,3299.0,26477241.0,14.8,98.18549
2020-05-01,3.15,4.085481830317358,49.448862435627355,20491.308666666668,255.848,0.49,11144.333333333332,26633291.0,13.2,98.41359
2020-06-01,3.13,4.0959655430178685,49.57452831459151,21069.47433333333,257.004,0.5,18989.666666666664,26789341.0,11.0,99.24374
2020-07-01,2.99,4.170482865371026,50.46727939900379,21647.64,258.408,0.44,26835.0,26945391.0,10.2,99.94762
2020-08-01,2.91,4.213969546201971,50.9878866335554,21773.260666666665,259.366,0.58,21444.333333333332,27212860.0,8.4,100.4147
2020-09-01,2.9,4.219452496880738,51.05350650831643,21898.881333333335,259.951,0.56,16053.666666666666,27480329.0,7.8,100.7143
2020-10-01,2.81,4.269276751438759,51.649595990061705,22024.502,260.249,0.74,10663.0,27747798.0,6.8,100.9829
2020-11-01,2.72,4.31997351170824,52.2557414386515,22216.396333333334,260.895,0.68,23291.333333333336,27876055.333333332,6.7,101.1468
2020-12-01,2.67,4.348522106058906,52.59690669017472,22408.290666666668,262.005,0.8,35919.66666666667,28004312.666666668,6.7,101.3619
2021-01-01,2.73,4.3142968862788855,52.18788924162031,22600.185,262.518,1.0,48548.0,28132570.0,6.4,101.5407
2021-02-01,2.97,4.181292050596525,50.59670955587651,22830.910666666667,263.583,1.3,47685.333333333336,28264858.666666668,6.2,101.7788
2021-03-01,3.17,4.075037970879087,49.3236580505688,23061.636333333336,264.91,1.58,46822.666666666664,28397147.333333332,6.1,101.9768
2021-04-01,2.98,4.175882278740852,50.53193464188672,23292.362,266.752,1.49,45960.0,28529436.0,6.1,101.935
2021-05-01,2.95,4.1921427649685485,50.72661943050143,23471.232333333333,268.452,1.44,39971.666666666664,28495930.333333332,5.8,101.8528
2021-06-01,3.02,4.154346539232519,50.274029124299126,23650.10266666667,270.664,1.2,33983.333333333336,28462424.666666668,5.9,101.7171
2021-07-01,2.8,4.274866307028125,51.7164453129936,23828.973,271.994,1.05,27995.0,28428919.0,5.4,101.5841
2021-08-01,2.87,4.2359647490158405,51.251097706925144,24104.183,272.789,1.1,43443.666666666664,28825017.666666668,5.1,101.5373
2021-09-01,3.01,4.15971501925069,50.33832689688146,24379.393,273.887,1.24,58892.33333333333,29221116.333333332,4.7,101.5773
2021-10-01,3.14,4.090718693629994,49.5116375643904,24654.603,276.434,1.07,74341.0,29617215.0,4.5,101.5794
2021-11-01,3.1,4.11176623624844,49.76389678360552,24779.440666666665,278.799,0.91,59484.333333333336,29878463.333333332,4.1,101.49799999999999
2021-12-01,3.11,4.106489291407117,49.70065767463953,24904.278333333335,280.808,0.79,44627.66666666667,30139711.666666668,3.9,101.2974
2022-01-01,3.55,3.883940792848944,47.029882265865844,25029.116,282.39,0.61,29771.0,30400960.0,4.0,101.1222
2022-02-01,3.89,3.7241358658474413,45.10762831814067,25200.835000000003,284.535,0.39,31090.0,30456834.0,3.8,101.0105
2022-03-01,4.67,3.3932093822821887,41.11554237427537,25372.554,287.553,0.04,32409.0,30512708.0,3.6,100.8473
2022-04-01,5.1,3.229736381052649,39.13805851122239,25544.273,288.764,0.19,33728.0,30568582.0,3.7,100.6536
2022-05-01,5.1,3.229736381052649,39.13805851122239,25694.395,291.359,0.32,18018.666666666664,30688692.0,3.6,100.4397
2022-06-01,5.7,3.0213712035646307,36.61265393810481,25844.517,294.996,0.06,2309.333333333332,30808802.0,3.6,100.1548
2022-07-01,5.3,3.1578412636638897,38.26728248764518,25994.639,294.977,-0.22,-13400.0,30928912.0,3.5,99.94544
2022-08-01,5.55,3.0714401276836676,37.21997191072881,26132.560999999998,295.209,-0.3,-27164.666666666664,31092504.333333332,3.6,99.7755
2022-09-01,6.7,2.7183774550951965,32.931543804644534,26270.483,296.341,-0.39,-40929.33333333333,31256096.666666668,3.5,99.54729
2022-10-01,7.08,2.615867672650863,31.684075857319872,26408.405,297.863,-0.41,-54694.0,31419689.0,3.6,99.31562
2022-11-01,6.58,2.7521062027219174,33.34178620590637,26543.47033333333,298.648,-0.7,-28582.0,31432605.333333332,3.6,99.09515
2022-12-01,6.42,2.798138221592477,33.901494591755046,26678.535666666667,298.812,-0.53,-2470.0,31445521.666666668,3.5,98.91479
2023-01-01,6.13,2.884784950566726,34.954457211559905,26813.601,300.356,-0.69,23642.0,31458438.0,3.4,98.77238
2023-02-01,6.5,2.774968630025612,33.61979915162802,26896.737999999998,301.509,-0.89,5920.0,31749716.666666668,3.6,98.68208
2023-03-01,6.32,2.827540024177139,34.25888320842428,26979.875,301.744,-0.58,-11802.0,32040995.333333332,3.5,98.59528
2023-04-01,6.43,2.7952250493318043,33.86607925046877,27063.012,303.032,-0.6,-29524.0,32332274.0,3.4,98.55729000000001
2023-05-01,6.57,2.7549473819101333,33.376338446823276,27245.384,303.365,-0.76,-12900.666666666668,32610627.333333332,3.7,98.5284
2023-06-01,6.71,2.7155968836646776,32.89771892328668,27427.756,304.003,-1.06,3722.6666666666642,32888980.666666668,3.6,98.53253000000001
2023-07-01,6.81,2.6880423371277598,32.56248658001896,27610.128,304.628,-0.91,20346.0,33167334.0,3.5,98.5976
2023-08-01,7.18,2.589933472379813,31.36833094627764,27725.751333333334,306.187,-0.76,2006.3333333333321,33445387.333333332,3.8,98.70704
2023-09-01,7.31,2.5568415944465817,30.96536256782835,27841.374666666667,307.288,-0.44,-16333.333333333336,33723440.666666664,3.8,98.75686999999999
2023-10-01,7.79,2.44046909350007,29.547607757778263,27956.998,307.531,-0.19,-34673.0,34001494.0,3.8,98.68998
